,duration,machine,testname
3207,0.07402441400000001,tarkil,99e2177415e7e235ada78159df68e0be
5191,0.073510369,exmag,99e2177415e7e235ada78159df68e0be
3015,0.12129898,hildor,99e2177415e7e235ada78159df68e0be
8647,0.10816838,ajax,99e2177415e7e235ada78159df68e0be
4551,0.098707395,exmag,99e2177415e7e235ada78159df68e0be
263,0.026474076000000003,tarkil,99e2177415e7e235ada78159df68e0be
5127,0.030185138,exmag,99e2177415e7e235ada78159df68e0be
3335,0.017310173,tarkil,99e2177415e7e235ada78159df68e0be
7495,0.04235903,tarkil,99e2177415e7e235ada78159df68e0be
4231,0.070081897,ajax,99e2177415e7e235ada78159df68e0be
2951,0.104204262,hildor,99e2177415e7e235ada78159df68e0be
7879,0.119697583,tarkil,99e2177415e7e235ada78159df68e0be
3591,0.018786591,tarkil,99e2177415e7e235ada78159df68e0be
8711,0.018149028,ajax,99e2177415e7e235ada78159df68e0be
5767,0.079599937,hildor,99e2177415e7e235ada78159df68e0be
10503,0.035215801,mudrc,99e2177415e7e235ada78159df68e0be
9287,0.090973224,luna,99e2177415e7e235ada78159df68e0be
5959,0.076145591,mudrc,99e2177415e7e235ada78159df68e0be
8135,0.083643755,luna,99e2177415e7e235ada78159df68e0be
711,0.088746565,tarkil,99e2177415e7e235ada78159df68e0be
3271,0.118548989,tarkil,99e2177415e7e235ada78159df68e0be
7303,0.07439451799999999,tarkil,99e2177415e7e235ada78159df68e0be
775,0.020219755,ajax,99e2177415e7e235ada78159df68e0be
4871,0.022548072,luna,99e2177415e7e235ada78159df68e0be
391,0.090822708,tarkil,99e2177415e7e235ada78159df68e0be
10567,0.075703406,mudrc,99e2177415e7e235ada78159df68e0be
6215,0.07594315,mudrc,99e2177415e7e235ada78159df68e0be
7815,0.090219599,tarkil,99e2177415e7e235ada78159df68e0be
9159,0.071603883,hildor,99e2177415e7e235ada78159df68e0be
8839,0.075542649,ajax,99e2177415e7e235ada78159df68e0be
4487,0.074231966,exmag,99e2177415e7e235ada78159df68e0be
135,0.05840377,luna,99e2177415e7e235ada78159df68e0be
2567,0.035701162,exmag,99e2177415e7e235ada78159df68e0be
3975,0.05968443,ajax,99e2177415e7e235ada78159df68e0be
2631,0.060102807,exmag,99e2177415e7e235ada78159df68e0be
4359,0.025570443,exmag,99e2177415e7e235ada78159df68e0be
5319,0.150789552,exmag,99e2177415e7e235ada78159df68e0be
3719,0.06958091799999999,tarkil,99e2177415e7e235ada78159df68e0be
3783,0.08219694599999999,tarkil,99e2177415e7e235ada78159df68e0be
455,0.123048188,tarkil,99e2177415e7e235ada78159df68e0be
7687,0.025027102,tarkil,99e2177415e7e235ada78159df68e0be
519,0.020256122,tarkil,99e2177415e7e235ada78159df68e0be
7623,0.101533728,tarkil,99e2177415e7e235ada78159df68e0be
71,0.033389046,luna,99e2177415e7e235ada78159df68e0be
9351,0.159443164,luna,99e2177415e7e235ada78159df68e0be
9415,0.211850609,luna,99e2177415e7e235ada78159df68e0be
5447,0.048381917,hildor,99e2177415e7e235ada78159df68e0be
967,0.078049535,ajax,99e2177415e7e235ada78159df68e0be
199,0.074225603,luna,99e2177415e7e235ada78159df68e0be
8967,0.017494303,hildor,99e2177415e7e235ada78159df68e0be
9799,0.058628757,hildor,99e2177415e7e235ada78159df68e0be
4615,0.022019109,luna,99e2177415e7e235ada78159df68e0be
3655,0.038729631,tarkil,99e2177415e7e235ada78159df68e0be
5063,0.124459645,luna,99e2177415e7e235ada78159df68e0be
5511,0.081062642,hildor,99e2177415e7e235ada78159df68e0be
3847,0.016972315,ajax,99e2177415e7e235ada78159df68e0be
3911,0.035151928,ajax,99e2177415e7e235ada78159df68e0be
6151,0.03555402,mudrc,99e2177415e7e235ada78159df68e0be
1031,0.022537022,exmag,99e2177415e7e235ada78159df68e0be
2695,0.08824617800000001,exmag,99e2177415e7e235ada78159df68e0be
5383,0.020499651,hildor,99e2177415e7e235ada78159df68e0be
8280,0.135767166,luna,9a5803569d639c8d05c0692a59a55835
3288,0.323847239,tarkil,9a5803569d639c8d05c0692a59a55835
4120,0.107687264,ajax,9a5803569d639c8d05c0692a59a55835
408,0.274959436,tarkil,9a5803569d639c8d05c0692a59a55835
10008,0.188918159,mudrc,9a5803569d639c8d05c0692a59a55835
1432,0.221550674,luna,9a5803569d639c8d05c0692a59a55835
3864,0.101751526,ajax,9a5803569d639c8d05c0692a59a55835
6744,0.161068032,exmag,9a5803569d639c8d05c0692a59a55835
5336,0.34537486799999995,exmag,9a5803569d639c8d05c0692a59a55835
8856,0.239512252,ajax,9a5803569d639c8d05c0692a59a55835
6488,0.167673861,exmag,9a5803569d639c8d05c0692a59a55835
6552,0.254634148,exmag,9a5803569d639c8d05c0692a59a55835
8920,0.293678378,ajax,9a5803569d639c8d05c0692a59a55835
152,0.215365551,luna,9a5803569d639c8d05c0692a59a55835
5208,0.166520216,exmag,9a5803569d639c8d05c0692a59a55835
664,0.237720221,tarkil,9a5803569d639c8d05c0692a59a55835
10584,0.403371551,mudrc,9a5803569d639c8d05c0692a59a55835
10328,1.252537406,mudrc,9a5803569d639c8d05c0692a59a55835
5848,0.340628684,hildor,9a5803569d639c8d05c0692a59a55835
10712,3.006735775,mudrc,9a5803569d639c8d05c0692a59a55835
1816,0.262840817,mudrc,9a5803569d639c8d05c0692a59a55835
728,0.259349704,tarkil,9a5803569d639c8d05c0692a59a55835
9624,0.281319307,hildor,9a5803569d639c8d05c0692a59a55835
10264,1.085203483,mudrc,9a5803569d639c8d05c0692a59a55835
24,0.072616783,luna,9a5803569d639c8d05c0692a59a55835
1368,0.135235527,luna,9a5803569d639c8d05c0692a59a55835
10648,0.7380853209999999,mudrc,9a5803569d639c8d05c0692a59a55835
3928,0.166232384,ajax,9a5803569d639c8d05c0692a59a55835
3224,0.260795025,tarkil,9a5803569d639c8d05c0692a59a55835
4824,0.272127018,luna,9a5803569d639c8d05c0692a59a55835
280,0.111063594,tarkil,9a5803569d639c8d05c0692a59a55835
2136,0.231107145,luna,9a5803569d639c8d05c0692a59a55835
5400,0.14542117,hildor,9a5803569d639c8d05c0692a59a55835
7640,0.262041523,tarkil,9a5803569d639c8d05c0692a59a55835
3800,0.29064476,tarkil,9a5803569d639c8d05c0692a59a55835
1752,0.371723276,hildor,9a5803569d639c8d05c0692a59a55835
1624,0.203972329,hildor,9a5803569d639c8d05c0692a59a55835
7128,0.243910856,exmag,9a5803569d639c8d05c0692a59a55835
5784,0.271002669,hildor,9a5803569d639c8d05c0692a59a55835
7448,0.069329788,tarkil,9a5803569d639c8d05c0692a59a55835
3160,0.167723772,tarkil,9a5803569d639c8d05c0692a59a55835
7064,0.210149579,exmag,9a5803569d639c8d05c0692a59a55835
3736,0.25254268,tarkil,9a5803569d639c8d05c0692a59a55835
5720,0.206467991,hildor,9a5803569d639c8d05c0692a59a55835
3096,0.079749493,tarkil,9a5803569d639c8d05c0692a59a55835
7000,0.138192939,exmag,9a5803569d639c8d05c0692a59a55835
5592,0.32338148,hildor,9a5803569d639c8d05c0692a59a55835
6808,0.213834922,exmag,9a5803569d639c8d05c0692a59a55835
9496,0.122893847,hildor,9a5803569d639c8d05c0692a59a55835
9048,0.199481287,hildor,9a5803569d639c8d05c0692a59a55835
3544,0.25546475,tarkil,9a5803569d639c8d05c0692a59a55835
6680,0.106099665,exmag,9a5803569d639c8d05c0692a59a55835
8344,0.221245713,luna,9a5803569d639c8d05c0692a59a55835
344,0.164863149,tarkil,9a5803569d639c8d05c0692a59a55835
1304,0.07643427700000001,luna,9a5803569d639c8d05c0692a59a55835
1944,1.493560766,mudrc,9a5803569d639c8d05c0692a59a55835
9176,0.328222404,hildor,9a5803569d639c8d05c0692a59a55835
7704,0.068979728,tarkil,9a5803569d639c8d05c0692a59a55835
8984,0.136628461,hildor,9a5803569d639c8d05c0692a59a55835
4952,0.134568815,luna,9a5803569d639c8d05c0692a59a55835
7576,0.329693787,tarkil,9a5803569d639c8d05c0692a59a55835
3608,0.104594092,tarkil,9a5803569d639c8d05c0692a59a55835
536,0.067550745,tarkil,9a5803569d639c8d05c0692a59a55835
8792,0.155065025,ajax,9a5803569d639c8d05c0692a59a55835
10072,1.005648285,mudrc,9a5803569d639c8d05c0692a59a55835
5528,0.273407772,hildor,9a5803569d639c8d05c0692a59a55835
5272,0.26795162,exmag,9a5803569d639c8d05c0692a59a55835
3672,0.161061324,tarkil,9a5803569d639c8d05c0692a59a55835
4504,0.240180715,exmag,9a5803569d639c8d05c0692a59a55835
4056,0.30140921600000004,ajax,9a5803569d639c8d05c0692a59a55835
3992,0.238500949,ajax,9a5803569d639c8d05c0692a59a55835
2072,0.07457118,luna,9a5803569d639c8d05c0692a59a55835
1240,0.272403369,exmag,9a5803569d639c8d05c0692a59a55835
3352,0.064408231,tarkil,9a5803569d639c8d05c0692a59a55835
8728,0.102655393,ajax,9a5803569d639c8d05c0692a59a55835
9560,0.211775129,hildor,9a5803569d639c8d05c0692a59a55835
472,0.318124833,tarkil,9a5803569d639c8d05c0692a59a55835
7832,0.219521957,tarkil,9a5803569d639c8d05c0692a59a55835
10520,0.266899475,mudrc,9a5803569d639c8d05c0692a59a55835
5464,0.206191503,hildor,9a5803569d639c8d05c0692a59a55835
7512,0.123050506,tarkil,9a5803569d639c8d05c0692a59a55835
9432,0.46813923,luna,9a5803569d639c8d05c0692a59a55835
4696,0.135541626,luna,9a5803569d639c8d05c0692a59a55835
